user_id,date,direction,internal,operator_id,is_missed_call,calls_count,call_duration,total_call_duration,period,wait_time
166658,2019-11-19,out,False,890406,True,7,0,115,2019-11-01,115
166658,2019-11-19,out,False,891170,True,7,0,173,2019-11-01,173
166658,2019-11-19,out,False,891154,False,4,3189,3245,2019-11-01,56
166658,2019-11-19,out,False,890416,False,23,2196,2518,2019-11-01,322
166658,2019-11-19,in,False,890406,False,3,2669,2686,2019-11-01,17
166658,2019-11-19,out,False,890406,False,22,6283,6565,2019-11-01,282
166658,2019-11-19,out,False,890402,False,12,2300,2463,2019-11-01,163
166658,2019-11-19,out,False,890416,True,14,0,360,2019-11-01,360
166658,2019-11-19,out,False,890404,False,17,2000,2208,2019-11-01,208
166658,2019-11-19,in,False,890402,False,7,645,685,2019-11-01,40
166658,2019-11-19,out,False,890404,True,11,0,308,2019-11-01,308
166658,2019-11-19,out,False,891170,False,11,2335,2524,2019-11-01,189
166658,2019-11-19,out,False,890412,False,36,3721,4163,2019-11-01,442
166658,2019-11-19,out,False,891162,False,6,552,617,2019-11-01,65
166658,2019-11-19,out,False,891156,True,1,0,12,2019-11-01,12
166658,2019-11-19,out,False,891152,False,18,554,835,2019-11-01,281
166658,2019-11-19,out,False,891162,True,4,0,66,2019-11-01,66
166658,2019-11-19,in,False,890404,False,11,1248,1401,2019-11-01,153
166658,2019-11-19,out,False,890412,True,17,0,389,2019-11-01,389
166658,2019-11-19,in,False,890410,False,3,345,362,2019-11-01,17
166658,2019-11-19,out,False,890402,True,11,0,322,2019-11-01,322
166658,2019-11-19,out,False,890410,True,7,0,141,2019-11-01,141
166658,2019-11-19,out,False,890410,False,4,1641,1682,2019-11-01,41
166658,2019-11-19,out,False,891158,True,6,0,213,2019-11-01,213
166658,2019-11-19,out,False,890404,True,11,0,308,2019-11-01,308
166658,2019-11-19,out,False,891156,True,1,0,12,2019-11-01,12
166658,2019-11-19,out,False,891162,False,6,552,617,2019-11-01,65
166658,2019-11-19,in,False,890406,False,3,2669,2686,2019-11-01,17
166658,2019-11-19,out,False,890406,True,7,0,115,2019-11-01,115
166658,2019-11-20,in,False,890406,False,4,234,270,2019-11-01,36
166658,2019-11-20,out,False,890416,False,23,3169,3509,2019-11-01,340
166658,2019-11-20,out,False,891154,False,2,3865,3893,2019-11-01,28
166658,2019-11-20,out,False,890412,False,9,3401,3516,2019-11-01,115
166658,2019-11-20,out,False,890402,True,3,0,47,2019-11-01,47
166658,2019-11-20,out,False,890406,True,4,0,100,2019-11-01,100
166658,2019-11-20,out,False,890410,True,3,0,74,2019-11-01,74
166658,2019-11-20,out,False,891160,False,1,15,36,2019-11-01,21
166658,2019-11-20,out,False,891166,False,2,4319,4338,2019-11-01,19
166658,2019-11-20,out,False,891166,True,1,0,36,2019-11-01,36
166658,2019-11-20,out,False,891170,True,3,0,69,2019-11-01,69
166658,2019-11-20,out,False,890404,False,20,2198,2501,2019-11-01,303
166658,2019-11-20,out,False,890410,False,13,1993,2197,2019-11-01,204
166658,2019-11-20,out,False,890416,True,9,0,205,2019-11-01,205
166658,2019-11-20,out,False,891170,False,13,2334,2474,2019-11-01,140
166658,2019-11-20,out,False,890402,False,6,2125,2214,2019-11-01,89
166658,2019-11-20,out,False,890406,False,8,2699,2813,2019-11-01,114
166658,2019-11-20,in,False,890404,False,5,511,539,2019-11-01,28
166658,2019-11-20,in,False,955436,False,1,120,143,2019-11-01,23
166658,2019-11-20,out,False,891158,False,2,208,246,2019-11-01,38
166658,2019-11-20,in,False,890406,True,1,1,13,2019-11-01,12
166658,2019-11-20,out,False,890404,True,10,0,296,2019-11-01,296
166658,2019-11-20,out,False,891152,False,2,2427,2458,2019-11-01,31
166658,2019-11-20,out,False,890412,True,5,0,114,2019-11-01,114
166658,2019-11-20,in,False,890410,False,5,1405,1442,2019-11-01,37
166658,2019-11-20,out,False,891170,True,3,0,69,2019-11-01,69
166658,2019-11-20,out,False,890406,False,8,2699,2813,2019-11-01,114
166658,2019-11-20,out,False,891152,False,2,2427,2458,2019-11-01,31
166658,2019-11-20,out,False,891160,False,1,15,36,2019-11-01,21
166658,2019-11-21,out,False,891156,True,1,0,1,2019-11-01,1
166658,2019-11-21,out,False,891170,True,5,0,128,2019-11-01,128
166658,2019-11-21,out,False,890404,False,13,4269,4446,2019-11-01,177
166658,2019-11-21,in,False,890404,False,8,2701,2776,2019-11-01,75
166658,2019-11-21,in,False,890402,False,10,3603,3900,2019-11-01,297
166658,2019-11-21,out,False,890404,True,6,0,180,2019-11-01,180
166658,2019-11-21,out,False,890412,False,18,1394,1710,2019-11-01,316
166658,2019-11-21,out,False,890406,True,12,0,333,2019-11-01,333
166658,2019-11-21,out,False,891152,False,1,789,798,2019-11-01,9
166658,2019-11-21,out,False,890416,True,2,0,26,2019-11-01,26
166658,2019-11-21,out,False,890406,False,15,3797,4059,2019-11-01,262
166658,2019-11-21,out,False,891154,True,3,0,107,2019-11-01,107
166658,2019-11-21,out,False,890402,False,13,6474,6646,2019-11-01,172
166658,2019-11-21,in,False,890410,False,8,1452,1506,2019-11-01,54
166658,2019-11-21,out,False,890402,True,3,0,138,2019-11-01,138
166658,2019-11-21,out,False,891170,False,8,869,992,2019-11-01,123
166658,2019-11-21,out,False,890416,False,8,3678,3748,2019-11-01,70
166658,2019-11-21,out,False,891154,False,6,3297,3378,2019-11-01,81
166658,2019-11-21,out,False,891158,True,1,0,24,2019-11-01,24
166658,2019-11-21,out,False,890410,False,9,3494,3617,2019-11-01,123
166658,2019-11-21,out,False,890410,True,12,0,287,2019-11-01,287
166658,2019-11-21,out,False,890412,True,8,0,259,2019-11-01,259
166658,2019-11-21,in,False,890406,False,4,300,332,2019-11-01,32
166658,2019-11-21,out,False,891156,False,2,255,279,2019-11-01,24
166658,2019-11-21,out,False,891158,False,3,624,669,2019-11-01,45
166658,2019-11-21,out,False,891154,True,3,0,107,2019-11-01,107
166658,2019-11-21,out,False,891154,False,6,3297,3378,2019-11-01,81
166658,2019-11-21,out,False,890416,True,2,0,26,2019-11-01,26
166658,2019-11-21,out,False,890410,True,12,0,287,2019-11-01,287
166658,2019-11-22,out,False,891162,False,3,1789,1854,2019-11-01,65
166658,2019-11-22,out,False,891160,True,1,0,21,2019-11-01,21
166658,2019-11-22,out,False,891158,False,4,3116,3187,2019-11-01,71
166658,2019-11-22,out,False,891162,True,2,0,25,2019-11-01,25
166658,2019-11-22,in,False,890404,False,5,390,459,2019-11-01,69
166658,2019-11-22,out,False,891160,False,2,27,45,2019-11-01,18
166658,2019-11-22,out,False,890406,False,9,7262,7362,2019-11-01,100
166658,2019-11-22,out,False,890412,True,2,0,104,2019-11-01,104
166658,2019-11-22,out,False,890404,False,7,1822,1905,2019-11-01,83
166658,2019-11-22,out,False,890402,False,6,1164,1215,2019-11-01,51
166658,2019-11-22,out,False,890416,False,13,5399,5555,2019-11-01,156
166658,2019-11-22,out,False,891166,False,3,759,789,2019-11-01,30
166658,2019-11-22,out,False,891170,True,1,0,58,2019-11-01,58
166658,2019-11-22,out,False,890406,True,2,0,45,2019-11-01,45
166658,2019-11-22,out,False,890402,True,4,0,105,2019-11-01,105
166658,2019-11-22,out,False,890410,True,4,0,39,2019-11-01,39
166658,2019-11-22,out,False,890416,True,6,0,89,2019-11-01,89
166658,2019-11-22,out,False,890404,True,5,0,181,2019-11-01,181
166658,2019-11-22,out,False,891158,True,1,0,60,2019-11-01,60
166658,2019-11-22,out,False,891170,False,6,972,1078,2019-11-01,106
166658,2019-11-22,in,False,890402,False,14,1817,1913,2019-11-01,96
166658,2019-11-22,out,False,890412,False,10,6936,7047,2019-11-01,111
166658,2019-11-22,out,False,890410,False,14,4033,4200,2019-11-01,167
166658,2019-11-22,out,False,891158,False,4,3116,3187,2019-11-01,71
166658,2019-11-22,out,False,890412,False,10,6936,7047,2019-11-01,111
166658,2019-11-22,out,False,891160,True,1,0,21,2019-11-01,21
166658,2019-11-24,out,False,890416,False,5,808,881,2019-11-01,73
166658,2019-11-24,out,False,890416,True,8,0,242,2019-11-01,242
166658,2019-11-24,out,False,890416,False,5,808,881,2019-11-01,73
166658,2019-11-25,out,False,890404,True,7,0,94,2019-11-01,94
166658,2019-11-25,out,False,890416,False,15,2749,2979,2019-11-01,230
166658,2019-11-25,in,False,890402,False,15,4948,5052,2019-11-01,104
166658,2019-11-25,out,False,891160,False,1,9,28,2019-11-01,19
166658,2019-11-25,out,False,891170,False,8,498,628,2019-11-01,130
166658,2019-11-25,out,False,891166,False,4,557,613,2019-11-01,56
166658,2019-11-25,out,False,890406,True,6,0,175,2019-11-01,175
166658,2019-11-25,out,False,890402,False,21,3663,3931,2019-11-01,268
166658,2019-11-25,in,False,890404,True,1,0,12,2019-11-01,12
166658,2019-11-25,out,False,890410,True,3,0,110,2019-11-01,110
166658,2019-11-25,in,False,890404,False,3,470,510,2019-11-01,40
166658,2019-11-25,out,False,890416,True,7,0,223,2019-11-01,223
166658,2019-11-25,out,False,891154,False,3,1858,1893,2019-11-01,35
166658,2019-11-25,out,False,890402,True,11,0,391,2019-11-01,391
166658,2019-11-25,out,False,891154,True,3,0,82,2019-11-01,82
166658,2019-11-25,out,False,890410,False,10,1047,1209,2019-11-01,162
166658,2019-11-25,out,False,890412,False,6,2769,2850,2019-11-01,81
166658,2019-11-25,out,True,890410,True,1,0,0,2019-11-01,0
166658,2019-11-25,out,False,891170,True,2,0,44,2019-11-01,44
166658,2019-11-25,in,False,890406,False,1,134,141,2019-11-01,7
166658,2019-11-25,out,False,890404,False,4,4113,4186,2019-11-01,73
166658,2019-11-25,out,False,890406,False,4,179,247,2019-11-01,68
166658,2019-11-25,out,False,890412,True,5,0,130,2019-11-01,130
166658,2019-11-25,in,False,890404,False,3,470,510,2019-11-01,40
166658,2019-11-25,out,False,891160,False,1,9,28,2019-11-01,19
166658,2019-11-26,out,False,891152,True,1,0,35,2019-11-01,35
166658,2019-11-26,out,False,890412,True,1,0,27,2019-11-01,27
166658,2019-11-26,out,False,890416,False,4,3628,3729,2019-11-01,101
166658,2019-11-26,out,False,890404,True,6,0,157,2019-11-01,157
166658,2019-11-26,out,False,890404,False,8,10663,10772,2019-11-01,109
166658,2019-11-26,out,False,890402,False,10,748,851,2019-11-01,103
166658,2019-11-26,in,False,890406,False,2,268,289,2019-11-01,21
166658,2019-11-26,out,False,891170,True,2,0,34,2019-11-01,34
166658,2019-11-26,out,False,890406,True,5,0,152,2019-11-01,152
166658,2019-11-26,out,False,890402,True,6,0,175,2019-11-01,175
166658,2019-11-26,out,False,891158,False,5,1777,1840,2019-11-01,63
166658,2019-11-26,out,False,890406,False,8,1249,1367,2019-11-01,118
166658,2019-11-26,out,False,890410,True,3,0,57,2019-11-01,57
166658,2019-11-26,in,False,890404,False,6,378,423,2019-11-01,45
166658,2019-11-26,out,False,891154,True,1,0,30,2019-11-01,30
166658,2019-11-26,out,False,890410,False,10,4050,4161,2019-11-01,111
166658,2019-11-26,out,False,891166,False,2,1117,1148,2019-11-01,31
166658,2019-11-26,out,False,890416,True,1,0,40,2019-11-01,40
166658,2019-11-26,in,False,890402,False,23,7380,7537,2019-11-01,157
166658,2019-11-26,out,False,891154,False,6,1822,1889,2019-11-01,67
166658,2019-11-26,out,False,891162,True,2,0,38,2019-11-01,38
166658,2019-11-26,out,False,890412,False,7,4684,4761,2019-11-01,77
166658,2019-11-26,out,False,891152,False,2,437,475,2019-11-01,38
166658,2019-11-26,out,False,891170,False,5,630,690,2019-11-01,60
166658,2019-11-26,out,False,891158,False,5,1777,1840,2019-11-01,63
166658,2019-11-26,out,False,890402,True,6,0,175,2019-11-01,175
166658,2019-11-27,out,False,890416,True,3,0,60,2019-11-01,60
166658,2019-11-27,out,False,891170,False,11,1964,2119,2019-11-01,155
166658,2019-11-27,out,False,890410,False,6,1568,1653,2019-11-01,85
166658,2019-11-27,out,False,891162,False,1,70,78,2019-11-01,8
166658,2019-11-27,in,False,890404,False,2,1188,1198,2019-11-01,10
166658,2019-11-27,out,False,890406,True,2,0,97,2019-11-01,97
166658,2019-11-27,in,False,890406,False,1,980,987,2019-11-01,7
166658,2019-11-27,out,False,890402,False,13,2162,2362,2019-11-01,200
166658,2019-11-27,out,False,890416,False,12,4693,4831,2019-11-01,138
166658,2019-11-27,out,False,890404,True,4,0,148,2019-11-01,148
166658,2019-11-27,out,False,890410,True,1,0,6,2019-11-01,6
166658,2019-11-27,out,False,890402,True,5,0,173,2019-11-01,173
166658,2019-11-27,out,False,890404,False,15,5920,6125,2019-11-01,205
166658,2019-11-27,out,False,891170,True,4,0,172,2019-11-01,172
166658,2019-11-27,out,False,890406,False,12,2692,2867,2019-11-01,175
166658,2019-11-27,in,False,890402,False,19,4824,4957,2019-11-01,133
166658,2019-11-27,out,False,891166,True,2,0,71,2019-11-01,71
166658,2019-11-27,out,False,891154,False,1,158,170,2019-11-01,12
166658,2019-11-27,out,False,890402,True,5,0,173,2019-11-01,173
166658,2019-11-27,out,False,891170,True,4,0,172,2019-11-01,172
166658,2019-11-27,out,False,890406,False,12,2692,2867,2019-11-01,175
166658,2019-11-28,in,False,890406,False,1,234,286,2019-11-01,52
166658,2019-11-28,out,False,891154,False,3,3423,3456,2019-11-01,33
166658,2019-11-28,out,False,890410,False,21,3818,4031,2019-11-01,213
166658,2019-11-28,out,False,891170,True,9,0,188,2019-11-01,188
166658,2019-11-28,in,False,890402,False,12,3093,3186,2019-11-01,93
166658,2019-11-28,out,False,890416,False,7,3198,3290,2019-11-01,92
166658,2019-11-28,out,False,890404,False,5,4283,4339,2019-11-01,56
166658,2019-11-28,out,False,890410,True,9,0,307,2019-11-01,307
166658,2019-11-28,out,False,890406,True,1,0,22,2019-11-01,22
166658,2019-11-28,out,False,891152,False,1,26,39,2019-11-01,13
166658,2019-11-28,out,False,890402,False,15,3153,3391,2019-11-01,238
166658,2019-11-28,out,False,891166,True,1,0,39,2019-11-01,39
166658,2019-11-28,out,False,890404,True,3,0,89,2019-11-01,89
166658,2019-11-28,out,False,891166,False,1,72,87,2019-11-01,15
166658,2019-11-28,out,False,890402,True,3,0,72,2019-11-01,72
166658,2019-11-28,out,False,891156,False,1,987,1005,2019-11-01,18
166658,2019-11-28,out,False,891170,False,16,3137,3334,2019-11-01,197
166658,2019-11-28,out,False,891162,True,2,0,15,2019-11-01,15
166658,2019-11-28,out,False,891154,True,2,0,91,2019-11-01,91
166658,2019-11-28,in,False,890404,False,2,23,62,2019-11-01,39
166658,2019-11-28,out,False,890406,False,8,4588,4700,2019-11-01,112
166658,2019-11-28,out,False,890416,True,6,0,173,2019-11-01,173
166658,2019-11-28,out,False,890406,True,1,0,22,2019-11-01,22
166658,2019-11-28,out,False,890402,True,3,0,72,2019-11-01,72
166658,2019-11-28,out,False,891162,True,2,0,15,2019-11-01,15
166660,2019-08-23,out,False,887802,True,1,0,10,2019-08-01,10
166660,2019-08-26,out,False,887802,True,9,0,127,2019-08-01,127
166660,2019-08-28,out,False,887802,False,1,6,12,2019-08-01,6
166660,2019-08-28,in,False,887802,False,1,3,13,2019-08-01,10
166660,2019-09-16,out,False,887802,True,4,0,12,2019-09-01,12
166660,2019-09-17,out,False,887802,True,6,0,19,2019-09-01,19
166660,2019-09-17,out,False,887802,False,2,224,257,2019-09-01,33
166660,2019-09-18,out,False,887802,False,1,87,98,2019-09-01,11
166660,2019-09-18,out,False,887802,True,2,0,10,2019-09-01,10
166660,2019-09-20,out,False,887802,False,1,12,25,2019-09-01,13
166660,2019-09-23,out,False,887802,False,3,316,337,2019-09-01,21
166660,2019-09-23,out,False,887802,True,2,0,40,2019-09-01,40
166660,2019-09-23,in,False,887802,False,1,149,158,2019-09-01,9
166660,2019-09-24,out,False,887802,False,3,176,199,2019-09-01,23
166660,2019-09-24,out,False,887802,True,4,0,36,2019-09-01,36
166660,2019-09-25,out,False,887802,False,6,428,474,2019-09-01,46
166660,2019-09-26,out,False,887802,False,7,2341,2396,2019-09-01,55
166660,2019-09-26,out,True,887802,True,1,0,2,2019-09-01,2
166660,2019-09-27,out,False,887802,False,2,70,98,2019-09-01,28
166660,2019-09-30,out,False,887802,False,1,163,182,2019-09-01,19
166660,2019-10-01,out,False,887802,False,1,48,62,2019-10-01,14
166660,2019-10-01,in,False,887802,False,3,459,498,2019-10-01,39
166660,2019-10-01,out,False,887802,True,1,0,33,2019-10-01,33
166660,2019-10-01,in,False,887802,False,3,459,498,2019-10-01,39
166660,2019-10-02,out,False,887802,False,1,46,60,2019-10-01,14
166660,2019-10-02,out,False,887802,True,1,0,11,2019-10-01,11
166660,2019-10-04,out,False,887802,False,1,145,166,2019-10-01,21
166660,2019-10-07,out,False,887802,False,4,168,228,2019-10-01,60
166660,2019-10-07,out,False,887802,True,2,0,24,2019-10-01,24
166660,2019-10-07,in,False,887802,False,2,50,67,2019-10-01,17
166660,2019-10-08,out,False,887802,False,6,282,359,2019-10-01,77
166660,2019-10-08,out,False,887802,True,1,0,19,2019-10-01,19
166660,2019-10-08,in,False,887802,False,1,119,129,2019-10-01,10
166660,2019-10-08,in,False,887802,False,1,119,129,2019-10-01,10
166660,2019-10-09,in,False,887802,False,8,577,701,2019-10-01,124
166660,2019-10-09,out,False,887802,True,3,0,64,2019-10-01,64
166660,2019-10-09,out,False,887802,False,1,147,164,2019-10-01,17
166660,2019-10-10,in,False,932460,False,2,67,113,2019-10-01,46
166660,2019-10-10,out,False,887802,False,1,83,98,2019-10-01,15
166660,2019-10-10,in,False,932460,False,2,67,113,2019-10-01,46
166660,2019-10-11,out,False,887802,False,2,115,140,2019-10-01,25
166660,2019-10-11,in,False,932460,False,2,320,347,2019-10-01,27
166660,2019-10-14,in,False,932460,False,2,163,199,2019-10-01,36
166660,2019-10-14,out,False,887802,False,4,668,724,2019-10-01,56
166660,2019-10-15,in,False,932460,False,5,260,337,2019-10-01,77
166660,2019-10-15,out,False,887802,False,1,17,39,2019-10-01,22
166660,2019-10-16,out,False,887802,True,1,0,27,2019-10-01,27
166660,2019-10-16,in,False,932460,False,3,831,900,2019-10-01,69
166660,2019-10-17,out,False,887802,False,1,36,44,2019-10-01,8
166660,2019-10-17,out,False,887802,True,1,0,25,2019-10-01,25
166660,2019-10-17,out,False,887802,False,1,36,44,2019-10-01,8
166660,2019-10-18,out,False,887802,True,1,0,40,2019-10-01,40
166660,2019-10-18,out,False,887802,False,1,44,49,2019-10-01,5
166660,2019-10-22,in,False,932460,False,1,209,224,2019-10-01,15
166660,2019-10-22,out,False,887802,True,1,0,5,2019-10-01,5
166660,2019-10-24,in,False,932460,True,1,0,18,2019-10-01,18
166660,2019-10-24,out,False,887802,False,1,51,63,2019-10-01,12
166660,2019-10-24,in,False,932460,False,1,85,98,2019-10-01,13
166660,2019-10-25,out,False,887802,False,2,299,334,2019-10-01,35
166660,2019-10-25,in,False,932460,False,1,224,237,2019-10-01,13
166660,2019-10-25,out,False,887802,True,1,0,31,2019-10-01,31
166660,2019-10-25,in,False,932460,False,1,224,237,2019-10-01,13
166660,2019-10-29,out,False,887802,False,1,120,134,2019-10-01,14
166660,2019-10-29,in,False,932460,False,1,136,167,2019-10-01,31
166660,2019-11-05,out,False,887802,False,1,27,50,2019-11-01,23
166660,2019-11-05,in,False,932460,False,1,109,122,2019-11-01,13
166660,2019-11-06,out,False,887802,False,2,617,646,2019-11-01,29
166660,2019-11-06,in,False,932460,False,2,463,487,2019-11-01,24
166660,2019-11-08,in,False,932460,False,1,172,185,2019-11-01,13
166660,2019-11-08,out,False,887802,True,1,0,40,2019-11-01,40
166660,2019-11-15,in,False,932460,False,1,12,24,2019-11-01,12
166660,2019-11-15,in,False,932460,False,1,12,24,2019-11-01,12
166660,2019-11-18,out,False,887802,False,1,82,100,2019-11-01,18
166660,2019-11-20,out,False,887802,False,1,5,40,2019-11-01,35
166660,2019-11-20,out,False,887802,True,2,0,45,2019-11-01,45
166660,2019-11-20,out,False,887802,False,1,5,40,2019-11-01,35
166660,2019-11-25,out,False,887802,False,10,983,1058,2019-11-01,75
166660,2019-11-25,in,False,932460,False,1,88,99,2019-11-01,11
166660,2019-11-25,out,False,887802,True,2,0,24,2019-11-01,24
166660,2019-11-25,out,False,887802,True,2,0,24,2019-11-01,24
166660,2019-11-28,out,False,887802,False,4,437,456,2019-11-01,19
166666,2019-08-16,in,False,889640,False,1,20,30,2019-08-01,10
166666,2019-08-17,in,False,889640,False,1,30,47,2019-08-01,17
166669,2019-08-14,out,False,888406,True,1,0,22,2019-08-01,22
166669,2019-08-14,in,False,888406,False,1,6,37,2019-08-01,31
166669,2019-08-23,in,False,888406,False,1,4,53,2019-08-01,49
166669,2019-08-25,out,False,888406,True,1,0,11,2019-08-01,11
166669,2019-08-26,in,False,888406,False,3,85,154,2019-08-01,69
166669,2019-08-30,out,False,888406,True,1,0,6,2019-08-01,6
166669,2019-09-09,in,False,888406,False,1,8,26,2019-09-01,18
166669,2019-09-20,out,False,888406,False,1,241,257,2019-09-01,16
166669,2019-09-23,in,False,888406,True,1,0,17,2019-09-01,17
166669,2019-10-18,out,False,888406,True,1,0,3,2019-10-01,3
166669,2019-10-29,in,False,888406,False,1,372,389,2019-10-01,17
166669,2019-10-30,in,False,888406,False,1,24,78,2019-10-01,54
166669,2019-11-16,out,False,888406,True,1,0,15,2019-11-01,15
166671,2019-08-25,in,False,888520,False,2,316,353,2019-08-01,37
166671,2019-09-12,in,False,888520,False,1,521,541,2019-09-01,20
166671,2019-09-21,in,False,888520,False,1,47,59,2019-09-01,12
166671,2019-09-23,in,False,888520,False,1,43,54,2019-09-01,11
166671,2019-10-14,in,False,888520,False,1,231,245,2019-10-01,14
166677,2019-08-19,in,False,890618,True,1,1,2,2019-08-01,1
166677,2019-08-19,in,False,890618,False,6,20,27,2019-08-01,7
166677,2019-08-21,in,False,890618,False,8,1008,1019,2019-08-01,11
166677,2019-08-21,out,False,890618,False,9,793,946,2019-08-01,153
166677,2019-08-21,out,False,890618,True,8,0,202,2019-08-01,202
166677,2019-08-22,in,False,890618,False,5,722,727,2019-08-01,5
166677,2019-08-22,out,False,890618,False,5,123,188,2019-08-01,65
166677,2019-08-22,out,False,890618,True,32,0,892,2019-08-01,892
166677,2019-08-23,out,False,890618,False,4,160,208,2019-08-01,48
166677,2019-08-23,out,False,890618,True,8,0,341,2019-08-01,341
166677,2019-08-26,out,False,890618,True,4,0,183,2019-08-01,183
166677,2019-08-27,out,False,890618,True,1,0,34,2019-08-01,34
166677,2019-08-28,out,False,890618,True,11,0,89,2019-08-01,89
166677,2019-08-28,in,False,890618,False,1,53,54,2019-08-01,1
166677,2019-08-28,out,False,890618,False,5,493,592,2019-08-01,99
166677,2019-08-29,in,False,890618,False,1,363,364,2019-08-01,1
166677,2019-08-29,out,False,890618,True,6,0,41,2019-08-01,41
166677,2019-08-29,out,False,890618,False,4,94,187,2019-08-01,93
166677,2019-08-30,out,False,890618,False,3,156,231,2019-08-01,75
166677,2019-08-30,out,False,890618,True,5,0,35,2019-08-01,35
166677,2019-09-02,in,False,890618,False,1,368,369,2019-09-01,1
166677,2019-09-02,out,False,890618,True,6,0,181,2019-09-01,181
166677,2019-09-02,out,False,890618,False,9,789,943,2019-09-01,154
166677,2019-09-03,out,False,890618,True,10,0,299,2019-09-01,299
166677,2019-09-03,out,False,890618,False,19,2411,2673,2019-09-01,262
166677,2019-09-03,in,False,890618,False,3,432,435,2019-09-01,3
166677,2019-09-03,in,False,890618,False,3,432,435,2019-09-01,3
166677,2019-09-04,out,False,890618,True,12,0,430,2019-09-01,430
166677,2019-09-04,out,False,890618,False,6,603,687,2019-09-01,84
166677,2019-09-09,in,False,890618,False,1,247,248,2019-09-01,1
166677,2019-09-12,out,False,890618,True,1,0,11,2019-09-01,11
166677,2019-09-12,out,False,890618,False,2,209,236,2019-09-01,27
166677,2019-09-13,out,False,890618,True,1,0,4,2019-09-01,4
166677,2019-09-13,out,False,890618,False,2,195,216,2019-09-01,21
166677,2019-09-13,out,False,890618,False,2,195,216,2019-09-01,21
166677,2019-09-13,out,False,890618,True,1,0,4,2019-09-01,4
166677,2019-09-14,in,False,890618,False,3,500,503,2019-09-01,3
166677,2019-09-21,in,False,890618,False,1,37,38,2019-09-01,1
166677,2019-09-25,in,False,890618,False,13,790,805,2019-09-01,15
166677,2019-09-27,out,False,890618,False,1,43,60,2019-09-01,17
166677,2019-09-27,out,False,890618,True,2,0,69,2019-09-01,69
166677,2019-09-27,out,False,890618,False,1,43,60,2019-09-01,17
166677,2019-09-30,out,False,890618,False,2,1204,1231,2019-09-01,27
166677,2019-10-01,in,False,890618,False,1,90,92,2019-10-01,2
166677,2019-10-07,in,False,890618,False,1,222,224,2019-10-01,2
166677,2019-10-08,in,False,890618,False,1,54,55,2019-10-01,1
166677,2019-10-08,in,False,890618,False,1,54,55,2019-10-01,1
166677,2019-10-09,in,False,890618,False,1,113,114,2019-10-01,1
166677,2019-10-13,in,False,890618,False,2,754,756,2019-10-01,2
166677,2019-10-14,out,False,890618,False,1,172,181,2019-10-01,9
166677,2019-10-16,in,False,890618,False,2,62,64,2019-10-01,2
166677,2019-10-16,out,False,890618,False,5,311,396,2019-10-01,85
166677,2019-10-17,out,False,890618,False,4,178,237,2019-10-01,59
166677,2019-10-17,out,False,890618,True,2,0,55,2019-10-01,55
166677,2019-10-18,in,False,890618,False,1,39,40,2019-10-01,1
166677,2019-10-19,out,False,890618,True,4,0,63,2019-10-01,63
166677,2019-10-19,out,False,890618,False,6,1320,1416,2019-10-01,96
166677,2019-10-19,in,False,890618,False,1,34,35,2019-10-01,1
166677,2019-10-21,out,False,890618,False,6,1123,1188,2019-10-01,65
166677,2019-10-21,out,False,890618,True,4,0,162,2019-10-01,162
166677,2019-10-23,out,False,890618,True,7,0,245,2019-10-01,245
166677,2019-10-23,out,False,890618,False,9,1478,1613,2019-10-01,135
166677,2019-10-24,out,False,890618,False,5,1729,1809,2019-10-01,80
166677,2019-10-24,out,False,890618,True,2,0,114,2019-10-01,114
166677,2019-10-24,out,False,890618,False,5,1729,1809,2019-10-01,80
166677,2019-10-25,out,False,890618,False,7,635,742,2019-10-01,107
166677,2019-10-28,out,False,890618,True,5,0,148,2019-10-01,148
166677,2019-10-28,out,False,890618,False,7,1068,1146,2019-10-01,78
166677,2019-10-28,in,False,890618,False,2,187,189,2019-10-01,2
166677,2019-10-29,in,False,890618,False,7,811,821,2019-10-01,10
166677,2019-10-29,out,False,890618,False,9,1511,1634,2019-10-01,123
166677,2019-10-29,out,False,890618,True,2,0,60,2019-10-01,60
166677,2019-10-30,out,False,890618,False,2,369,435,2019-10-01,66
166677,2019-10-30,out,False,890618,True,5,0,105,2019-10-01,105
166677,2019-10-30,in,False,890618,False,1,257,258,2019-10-01,1
166677,2019-10-31,in,False,890618,False,2,43,45,2019-10-01,2
166677,2019-11-01,in,False,890618,False,1,170,171,2019-11-01,1
166677,2019-11-08,in,False,890618,False,1,11,12,2019-11-01,1
166677,2019-11-10,in,False,890618,False,1,5,6,2019-11-01,1
166677,2019-11-11,in,False,890618,False,1,4,5,2019-11-01,1
166677,2019-11-14,in,False,890618,False,1,7,8,2019-11-01,1
166677,2019-11-20,in,False,890618,False,1,153,154,2019-11-01,1
166677,2019-11-20,in,False,890618,False,1,153,154,2019-11-01,1
166677,2019-11-23,in,False,890618,False,1,47,48,2019-11-01,1
166678,2019-08-31,out,False,888868,False,3,51,91,2019-08-01,40
166678,2019-08-31,out,False,900892,False,4,342,392,2019-08-01,50
166678,2019-08-31,out,True,888868,True,6,0,181,2019-08-01,181
166678,2019-08-31,out,True,888868,False,3,54,124,2019-08-01,70
166678,2019-08-31,in,False,888868,False,1,34,42,2019-08-01,8
166678,2019-08-31,in,True,900892,False,4,126,140,2019-08-01,14
